"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A_1_1","A_1_2","A_1_3","A_2_1","A_2_2","A_2_3","A_3_1","A_3_2","A_3_3","A_4_1","A_4_2","A_4_3","A_5_1","A_5_2","A_5_3","A_6_1","A_6_2","A_6_3","A_7_1","A_7_2","A_7_3","A_8_1","A_8_2","A_8_3"
"lcl|NZ_CP020771.1_cds_WP_002743133.1_3108",299.113878506042,-0.644035303722971,0.15843819098057,-4.06489937645118,4.8053189090333e-05,0.000490338664187072,290.304875335659,178.425856784742,301.230042437304,194.485195419986,196.683296088062,291.428903018607,259.835186557898,252.003005656933,262.265783715432,108.435817035441,247.874695074892,224.348970044566,298.177432646934,376.075201237744,406.501458166109,300.028341722427,379.002472606714,441.442082889209,393.669525270628,493.63014636873,395.614603652732,199.360635756158,359.783255341544,328.126301316547
"lcl|NZ_AP019314.1_cds_WP_125732848.1_3680",680.830015728311,1.37740343350214,0.338874542527779,4.06464121862808,4.81064049411098e-05,0.000490568820304498,358.611904826403,484.172880509706,1243.98754726668,761.781774345347,818.702907391296,3325.64752292427,305.526543516172,399.828298190983,491.536839802148,467.306735319401,1380.44685488654,1757.06936716319,339.388947728218,297.241567988595,390.978729453322,438.223214273363,366.93233016701,555.062197050566,237.599358447361,228.647356845839,262.875493216618,285.4004890825,345.604604884734,797.34691219921
"lcl|NZ_CP046973.1_cds_WP_233271044.1_3313",6.89350790124467,2.3925763547392,0.588701274408595,4.0641603114292,4.82056866748876e-05,0.000491268144457454,12.0541816748371,11.4544994479093,14.3932443485401,6.34818145287789,2.77997591643903,5.99647948597957,4.40398621284572,2.88238731960544,11.8442612000518,13.4253868710546,23.9107422901825,31.7662258470182,8.88875815478666,2.58470928685735,0,0,0,0,2.32940547497413,1.7724601305879,0.86757588520336,4.19706601591912,3.5446626142024,0
"lcl|NC_010296.1_cds_MAE_RS35735_2651",24.7402941655547,1.52221905256367,0.374578185081431,4.06382195544237,4.82756555562157e-05,0.000491668038764768,44.1986661410693,25.9929025933327,57.5729773941605,49.0541294086019,50.7345604750124,53.9683153738162,17.6159448513829,11.5295492784218,18.6124104572242,27.3671347756113,41.4452866363164,44.6712550973693,32.3227569264969,5.1694185737147,18.4332403464345,16.3651822757688,16.898199415586,5.58787446695201,6.98821642492239,3.5449202611758,8.6757588520336,2.09853300795956,28.3573009136192,6.56252602633095
"lcl|NZ_CP011339.1_cds_WP_052276597.1_2437",254.999052067631,0.876724930705222,0.215807147836235,4.06253888944643,4.85418575031099e-05,0.000493123631777625,243.594921345666,217.635489510277,486.286041204249,290.285024617962,292.592465205208,605.644428083937,243.870736536332,254.061853742365,368.864134515898,160.588281419153,405.685594190097,401.048601318604,265.046606797275,84.0030518228638,246.423318315493,161.833469171491,144.841709276451,156.460485074656,217.799411910081,224.216206519369,200.410029481976,165.784107628805,99.2505531976672,183.750728737267
"lcl|NZ_CP011339.1_cds_WP_052278075.1_5106",99.4914112650626,0.844044298274417,0.207745105911556,4.06288415108925,4.84700883996531e-05,0.000493123631777625,79.8589535957956,129.52395529559,136.735821311131,114.267266151802,121.623946344208,188.289455859759,69.3627828523201,72.883222224309,110.828444086199,146.646533514597,194.474037293484,163.794602023687,92.1198572405163,55.571249667433,37.8366512374183,63.6423755168785,84.4909970779298,78.2302425373281,48.9175149744567,55.8324941135188,57.2600084234218,117.517848445735,76.2102462053516,91.8753643686333
"lcl|NZ_AP019314.1_cds_WP_002800711.1_4189",11.2831518318597,2.56425680719278,0.631173477556359,4.0626814946669,4.8512202131697e-05,0.000493123631777625,23.6061057798893,15.8600761586437,35.9831108713503,9.23371847691329,9.72991570753662,31.1816933270938,3.30298965963429,9.4707011929893,10.1522238857587,14.4581089380588,33.4750392062555,38.7150877510534,17.7775163095733,6.46177321714337,0,0,0,5.58787446695201,2.32940547497413,0,3.47030354081344,0,0,0
"lcl|NZ_CP097576.1_cds_WP_190357810.1_275",21.4846576550579,2.12666106720894,0.523444718744608,4.06281884419307,4.84836559429951e-05,0.000493123631777625,41.6873782921449,17.6223068429374,44.207821927659,12.1192555009487,13.8998795821952,19.1887343551346,25.8734190004686,18.9414023859786,28.7646343429829,85.7159315613487,54.1976825244137,60.5543680208784,25.8582055411975,5.1694185737147,0,7.27341434478611,0,0,2.32940547497413,14.1796810447032,6.94060708162688,6.29559902387868,24.8126382994168,0
"lcl|NZ_CP046058.1_cds_WP_016515364.1_201",116.637050300493,-1.06594945086118,0.262476146837077,-4.06112884430152,4.88360090292974e-05,0.000495797045982714,138.120831690841,78.8598231221451,134.679643547054,57.133633075901,41.6996387465855,80.3528251121263,35.2318897027658,44.0593490282546,70.219548543164,43.8906878476785,108.395365048827,75.4447863866682,213.33019571488,177.052586149728,137.764217325985,150.923347654312,258.301048209671,223.51497867808,185.187735260443,177.24601305879,154.428507566198,65.0545232467463,76.2102462053516,72.1877862896404
"lcl|NZ_CP046973.1_cds_WP_158200959.1_3561",815.162176004085,-0.656581298967078,0.161698331169259,-4.06053231483135,4.89609598597445e-05,0.000496750385387389,505.271115203587,443.201017099877,508.903996609097,605.385667642628,632.44452098988,599.647948597957,938.049063336139,988.247081007579,834.174395946503,546.826334478724,489.373192205735,499.325362532817,522.012524362925,1067.48493547208,976.961738361031,972.819168615143,970.439452152223,903.373038823908,1121.60873620004,1154.75777507802,1269.26352005252,723.993887746048,1059.85412164652,1230.47362993705
"lcl|NZ_CP020771.1_cds_WP_002742781.1_2291",1784.87792661821,-0.434678343595925,0.107082101685845,-4.05929970324241,4.92201070874123e-05,0.000499063189732952,1361.11801411702,1610.23828777341,1503.0659455404,1316.95909776976,1321.18355428765,1346.80929255101,1748.38252649975,1814.66870250017,1829.938355408,1179.3686005188,1718.38534592112,1473.15872365547,1666.23811956092,2049.67446447788,2171.24167870108,1605.60621661153,1839.48970781093,2110.35392368554,2707.93386465743,2346.73721289838,2515.97006708975,1634.7572132005,2036.40867185928,1929.3826517413
